corpus_id,file_id,token_id,sentence,token,begin,end
biomed,PLoS Genet-3-8-1959384.nxml,2,"Deletion of PCH2 delays meiotic progression by ∼2 h in SK1 yeast, and causes a minor decrease in ascus formation [50].",Deletion,77,85
biomed,BMC Neurosci-6-_-1142324.nxml,7,"These findings led us to hypothesize that ADAM22 is an integrin binder and plays an important role in the nervous system, as does ADAM23.",role,1013,1017
biomed,PLoS Biol-3-4-1074790.nxml,6,"The basis for the observed abnormalities of cardiac heart rate, including a blunted response to β-adrenergic stimulation, is unknown, but could be related to the effects of late-stage growth arrest and corresponding derangements in energy metabolism on sinus node function.",energy,828,834
biomed,Genome Biol-4-11-329117.nxml,10,"We note that several apparently highly expressed olfactory receptors (gene A, this study, and MOR10 and MOR28 [36]) are expressed in zone 4 of the olfactory epithelium.",zone,1661,1665
biomed,PLoS Genet-3-4-1857728.nxml,8,"However, vertebrate Dmrt gene function is not limited to sexual differentiation: Dmrt2 is required in both sexes for segmentation in mice and fish [33–35].",fish,1225,1229
biomed,BMC Neurosci-4-_-149366.nxml,1,We will explore five points in this discussion: How the limited expression of neurotrophins relates to the apparent survival of primary neurons until P8; how the known absence of apical hair cells and of classical neurotrophins can be related to the presence of large numbers of apical turn spiral neurons; how absence of differentiated hair cells affects afferent and efferent targeting; and how these data possibly relate to other mutant animals and to children born with profound hearing loss.,points,21,27
biomed,BMC Biochem-4-_-194730.nxml,8,"Interestingly, in vesicles of red blood cells lacking annexin A7 the amount of sorcin is lowered, indicating that its localisation is affected by the loss of annexin A7 or its expression during red blood cell development was reduced.",vesicles,1287,1295
biomed,BMC Ophthalmol-3-_-149350.nxml,5,"At 54 wk, these cells in the alphaA/BKO lenses were larger in cross sectional diameter than wild type, and exhibited a much greater variation in the cross sectional size and cell shape.",type,1160,1164
biomed,BMC Neurosci-4-_-149366.nxml,1,"MX generated the null mutation, bred all the mice used for this study and generated the statistical data and the immunocytochemical data with MyoVII, AM conducted the tract tracing studies of cochlear afferents and helped with the histological analysis and assembly of image plates, UP carried out the in situ hybridization for neurotrophins and assembled the plates for these data, BF wrote the manuscript, carried out most of the neuronal tracing and immunocytochemistry for acetylated tubulin and data presentation.",hybridization,310,323
biomed,BMC Neurosci-5-_-400732.nxml,4,"Currently it is held that excitatory dopamine D1Rs mediate the acquisition and expression of several conditioned behaviors involving food reinforcers [e.g. [6,7]] as well as responding for conditioned cues predictive of cocaine delivery [9] – consistent with the interpretation that D1R mediated signaling might modulate the maintenance of stimulus-response outcomes.",cocaine,735,742
biomed,Arthritis Res Ther-8-2-1526604.nxml,1,"In the present paper we have analyzed female mice that previously had undergone a reproductive study (Liljander M, Sällström MA, Andersson S, Wernhoff P, Andersson Å, Holmdahl R, Mattsson R, unpublished data).",paper,15,20
biomed,BMC Genet-6-_-1181811.nxml,1,Animals use the gustatory system to provide information about food quality.,food,62,66
biomed,BMC Biochem-4-_-194730.nxml,8,The binding sites have been localised to the amino terminal GGYY and GYGG motifs in sorcin and to the GYPP motif in the amino terminus of annexin A7.,motifs,704,710
biomed,Nucleic Acids Res-33-18-1253828.nxml,5,"In the proximal tubule cells of the rat kidney, a partial loss of actin and the actin-bundling protein villin is observed upon cadmium treatment, as well as the derangement and depolymerization of microtubules (60).",derangement,833,844
biomed,BMC Dev Biol-6-_-1435744.nxml,3,The PcG proteins are transcriptional repressors that maintain gene silencing during development [28-30].,silencing,586,595
biomed,PLoS Biol-3-11-1283373.nxml,4,"The contribution of the hippocampus to olfactory memory is presently controversial [2,13–18], but is deemed unlikely for simple olfactory discrimination tasks [9,19].",hippocampus,569,580
biomed,PLoS Biol-2-11-523229.nxml,4,"In addition, levels of Bmpr1a mRNA and protein may persist for some time following Gdf5-Cre stimulated recombination, making it possible to bypass an early requirement for Bmpr1a in joint formation at some locations.",addition,704,712
biomed,PLoS Genet-3-4-1857728.nxml,2,"For example, the timing and synchrony of meiosis are very different in the two sexes.",timing,152,158
biomed,J Biol-3-4-549712.nxml,4,"Of note, although some of their results were confirmed in our study, we found a fundamentally different phenotype with regard to clearance of apoptotic cells.",note,437,441
biomed,PLoS Genet-1-2-1193529.nxml,2,The purpose of this study was to characterize this murine model of recessive nephrogenic DI.,model,133,138
biomed,BMC Dev Biol-6-_-1435744.nxml,3,The PcG proteins are transcriptional repressors that maintain gene silencing during development [28-30].,gene,581,585
biomed,PLoS Biol-2-1-314463.nxml,2,"In particular, dermis of the flank has at least two distinct origins: dermatomal derivatives of somites and loose mesenchyme derived from the lateral plate mesoderm (Mauger 1972; Christ et al. 1983; Olivera-Martinez et al. 2000; Nowicki et al. 2003); these lineages are established early in development and could, in principle, set up compartments whose identity contributes to dorsoventral differences in adult skin.",derivatives,403,414
biomed,BMC Neurosci-4-_-149366.nxml,1,The progressive loss of afferent and efferent innervation in Brn3c null mutants shows neither in spatial nor in temporal pattern a resemblance to losses reported in simple BDNF or NT-3 null mutations [6].,resemblance,131,142
biomed,PLoS Biol-3-4-1074790.nxml,7,"These deficits are likely due to impaired muscle strength in the PGC-1α−/− mice, but contributions by peripheral or central nervous system determinants (or both) could be contributory.",deficits,949,957
biomed,PLoS Genet-3-6-1904370.nxml,4,"Using PCR primers T3F and C11R, which should be more than 200 kb apart, we were able to amplify a fragment 953 bp in size using DNA from each of the three affected family members as template.",primers,633,640
biomed,Breast Cancer Res-3-5-138691.nxml,2,"BRCA1 and BRCA2 form discrete nuclear foci during the S phase and after exposure to DNA damaging agents [9,10,11].",agents,366,372
biomed,J Biol-3-4-549712.nxml,1,"Almost all cell types can recognize, respond to, and ingest apoptotic cells by using specific sets of phagocytic receptors that bind to specific ligands on apoptotic cells.",types,16,21
biomed,PLoS Genet-1-1-1183529.nxml,3,"It occurs in a surgical model of CDH in which a hernia is physically created in an in utero lamb [47,48].",utero,457,462
biomed,BMC Dev Biol-4-_-341451.nxml,5,"Smith-Lemli-Opitz syndrome (SLOS, MIM 270400), a relative common dysmorphology disorder, is caused by mutations in DHCR7 [2-5], which encodes for 7-dehydrocholesterol Δ7-reductase and catalyzes a final step of cholesterol biosynthesis.",disorder,802,810
biomed,BMC Neurosci-7-_-1420314.nxml,8,"More recently, the finding has been reported that integrin-mediated cell migration of tissue culture cells can be controlled by distinct ADAMs [12].",cells,1046,1051
biomed,BMC Genomics-7-_-1482699.nxml,1,One criticism of the speed congenic approach is the potential for QTL to reside among unwanted donor alleles not eliminated during backcrossing.,potential,52,61
biomed,BMC Neurosci-4-_-149366.nxml,4,This late sensory neuron loss is likely not related to known neurotrophin signaling which becomes reduced in neonatal wildtype animals.,neuron,439,445
biomed,Genome Biol-4-11-329117.nxml,4,"While the mechanism ensuring singular expression is unknown, many hypotheses have been proposed [14,16,19].",hypotheses,467,477
biomed,Arthritis Res Ther-9-1-1860061.nxml,1,"Several studies have been carried out to detect gene expression during CIA, all of which used joints as the target tissue [15,16,21,22].",studies,8,15
biomed,BMC Biochem-4-_-194730.nxml,3,"They are also not essential for the formation of specific membrane domains such as lipid rafts, as exogenously added recombinant annexin A7 redistributed to similar positions in a density gradient containing membranes derived from red blood cells of anxA7-/-mice.",gradient,410,418
biomed,PLoS Biol-2-10-509410.nxml,2,"We show that targeted expression of an activated form of PPARδ produces profound and coordinated increases in oxidation enzymes, mitochondrial biogenesis, and production of specialized type I fiber contractile proteins—the three hallmarks for muscle fiber type switching (Figure 6C).",hallmarks,418,427
biomed,BMC Cancer-5-_-1310620.nxml,1,"Epidemiologic assessment of the correlation between a particular variation in DNA sequence, or polymorphism, and risk for BC has been a dominant paradigm for many years.",correlation,32,43
biomed,PLoS Med-2-12-1322285.nxml,3,"Several inhibitors of γ-secretase have already been produced [8,9], and small molecule inhibitors of β-APP cleaving enzyme 1 are currently being developed [10,11].",enzyme,471,477
biomed,PLoS Genet-1-2-1193529.nxml,8,"The smaller response to dDAVP indicates some residual activity of the mutant AQP2 channel, which must be sufficient to allow survival of the individual, in contrast to the T126M knock-in mouse [18].",individual,1147,1157
biomed,PLoS Biol-3-1-539061.nxml,7,"Through these links, AJs appear able to couple adhesion with cytoskeletal dynamics as well as with nuclear and cytoplasmic signaling.",couple,1408,1414
biomed,Nucleic Acids Res-33-18-1253828.nxml,7,"Glutathione efficiently complexes cadmium (78) and scavenges free radicals and other reactive oxygen species directly, and indirectly via enzymatic reactions (45).",cadmium,1026,1033
biomed,BMC Evol Biol-4-_-441373.nxml,5,"Furthermore, with the growing amount of large-scale proteomic and genomic data becoming publicly available, this analysis can now be extended to reveal the complex interplay between evolution of gene structure and protein function.",interplay,963,972
biomed,BMC Evol Biol-4-_-441373.nxml,1,"I.H.S performed most of the sequence analysis and drafted the assembly of the TACC, KLP, KIF and RHAMM sequences.",KIF,89,92
biomed,BMC Dev Biol-6-_-1435744.nxml,1,"Crx, cone-rod homeobox; Otx2, orthodenticle-related homeobox 2; TRβ2, thyroid hormone receptor beta 2; Nrl, neural retina leucine zipper; Nr2e3, nuclear receptor subfamily 2 group E member 3; EST, expressed sequence tag; EphB2, ephrin receptor B2; EphA4, ephrin receptor A4; TEL, translocation ETS leukemia.",TEL,275,278
biomed,Nucleic Acids Res-34-13-1540739.nxml,6,"RMCE also proved to be precise, as no aberrant bands were detected in PCR and Southern blots (Figure 3A).",Southern,725,733
biomed,PLoS Genet-3-8-1959384.nxml,2,"Interestingly, we observed that THRB is distributed diffusely throughout wild-type spermatocyte nuclei but is excluded from the XY (sex) body (unpublished observations), a compartmentalized nuclear domain beginning in pachynema, in which the sex chromosomes become heterochromatinized and transcriptionally silenced in the process of MSCI [55].",beginning,371,380
biomed,BMC Blood Disord-6-_-1617083.nxml,4,This observation raised the possibility that rebleeding time may be a sensitive reporter of genetic influences on thrombus formation and stability.,thrombus,645,653
biomed,Genome Biol-4-11-329117.nxml,5,"Such within-ORF splicing might increase protein-coding diversity, although, given the small number of genes involved, splicing is unlikely to significantly affect the functional receptor repertoire.",repertoire,822,832
biomed,PLoS Med-2-12-1322285.nxml,3,"Two dox-treated groups were compared to two untreated groups: one group of mice was born and raised on dox, a second group was treated with dox for 2 wk starting at 1 mo of age (4 wk + 2 wk dox); two untreated groups kept on normal chow were harvested at either 4 or 6 wk of age.",mice,413,417
biomed,PLoS Genet-2-11-1657042.nxml,5,Our findings reveal a role for CAF-1 in the nuclear organization of heterochromatin domains during early development and in ES cells.,domains,530,537
biomed,BMC Neurosci-6-_-1142324.nxml,14,"In MD rat, early death is caused by the dysfunction of the brain stem which is essential for autonomic control of respiration during hypoxia [24].",MD,1744,1746
biomed,PLoS Genet-2-11-1657042.nxml,9,"In conclusion, these results show that p150CAF-1 is required for the proper condensation and clustering of pericentric heterochromatin domains.",clustering,1704,1714
biomed,BMC Genet-6-_-1181811.nxml,3,We analyzed the sequence of each Tas2r allele in the parental strains (B6 and D2) and 29 RI lines.,allele,509,515
biomed,PLoS Genet-2-11-1657042.nxml,8,"In contrast, centric domains showed an intensity and shape similar to control cells, suggesting that they remain unaffected by p150CAF-1 depletion (Figure 4C and 4D).",control,1514,1521
biomed,BMC Dev Biol-6-_-1435744.nxml,7,"While we did not address the question whether the SAM domain of mr-s forms a polymeric structure in the present study, the phylogenetic analysis of SAM domain of mr-s and other SAM domain-containing molecules suggests that mr-s can form head-to-tail polymer and mediate gene silencing by spreading repressive complexes along the chromatin similar to ph and/or TEL.",silencing,1091,1100
biomed,PLoS Biol-3-5-1110896.nxml,2,"Er81 controls proprioceptive afferent connectivity [14], and we therefore sought to identify an ETS transcriptional regulator that, when expressed over the normal time course of Er81 expression, is able to substitute for Er81 function within group Ia afferent sensory neurons.",function,598,606
biomed,PLoS Biol-3-5-1110896.nxml,6,"The fusion of EWS with Pea3 could circumvent a need for activation through specific cofactors while still maintaining ETS site dependence, thus rendering EWS-Pea3 less sensitive to the cellular context than endogenous ETS transcription factors.",dependence,1275,1285
biomed,Genome Biol-4-11-329117.nxml,1,"We find that the majority of the olfactory receptors, like most non-olfactory receptor genes [38,39], are transcribed as multiple isoforms, involving alternative splicing of 5' untranslated exons and alternate polyadenylation-site usage.",usage,231,236
biomed,PLoS Biol-4-6-1475681.nxml,1,Many studies support the view that cells in the undifferentiated gonad are bipotential; the supporting cell precursor lineage can develop into follicle cells or Sertoli cells.,follicle,143,151
biomed,PLoS Biol-4-6-1475681.nxml,1,"To integrate these findings, we investigated the genetic relationship of      Sry, Sox9, Fgf9, and      Wnt4 in the regulatory network that governs the gonadal field.",findings,19,27
biomed,BMC Ophthalmol-3-_-149350.nxml,2,"Brady et al. [22] demonstrated, by targeted disruption of the mouse alphaA gene, that this protein was essential for the maintenance of lens transparency, possibly by maintaining the solubility of alphaB, or associated proteins, in the lens.",gene,258,262
biomed,BMC Dev Biol-6-_-1382200.nxml,4,"Interestingly, heterozygous crosses involving the Capn4 transgenic line generated by Zimmerman and colleagues yielded progeny with a similar, if less extreme, skewing in favor of the heterozygous genotype.",skewing,537,544
biomed,BMC Dev Biol-5-_-1208873.nxml,1,Huntington's disease (HD) is a dominantly inherited neurodegenerative disorder that is caused by CAG repeats in the HD locus that extend a polyglutamine tract in a ubiquitous HEAT domain protein called huntingtin [1].,CAG,97,100
biomed,PLoS Biol-3-11-1283373.nxml,7,"The subsequent transgene-driven re-introduction of GluR-B, specifically in piriform cortex and hippocampus, reversed the Cre-induced loss of GluR-B and partially rescued the odor memory deficit, but left unaltered the enhanced olfactory discrimination.",hippocampus,1357,1368
biomed,PLoS Genet-3-8-1959384.nxml,9,"Notably, TRIP13 has two putative ATPase domains, a signature of AAA-ATPase ClpA/B chaperones that perform protein or protein/DNA complex disassembly [52].",chaperones,1359,1369
biomed,PLoS Med-2-12-1322285.nxml,2,"Early support for this hypothesis came from genetic studies linking early-onset AD to mutations in the amyloid precursor protein (APP), from which Aβ is derived, and presenilins 1 and 2, which are interchangeable components of a endoprotease complex that releases Aβ from APP (for review see [2,3]).",AD,287,289
biomed,PLoS Biol-2-1-314463.nxml,3,"Within hair follicles, paracrine signals control the type of pigment made in specific regions of the body or at specific times during the hair cycle (reviewed in Furumura et al. 1996; Barsh et al. 2000).",pigment,342,349
biomed,BMC Dev Biol-4-_-341451.nxml,2,"Lung development is a complex process that involves branching morphogenesis of epithelium, interstitial development including vasculogenesis, cellular differentiation, biochemical maturation and physical growth.",process,231,238
biomed,Arthritis Res Ther-8-2-1526604.nxml,1,CIA = collagen-induced arthritis; CII = collagen type II; LOD = logarithm of the odds; MHC = major histocompatibility complex; PCR = polymerase chain reaction; QTL = quantitative trait locus; RA = rheumatoid arthritis.,LOD,58,61
biomed,BMC Neurosci-7-_-1420314.nxml,1,"ADAM11-deficient mice survived more than one year without ataxia or tremor, showed no abnormalities in body weight gain, spontaneous motor activity, muscle strength, or walking patterns, and exhibited no apparent anatomical-histological changes.",tremor,68,74
biomed,BMC Med-2-_-394351.nxml,3,Plasma and hepatic plant sterol levels in Abcg8-/- and Abcg5/Abcg8 knockout are increased similarly with marked decreases in cholesterol levels.,plant,236,241
biomed,BMC Med-2-_-516044.nxml,5,Goiter is variable and generally develops around puberty [3].,puberty,412,419
biomed,BMC Genomics-7-_-1482699.nxml,1,"Although great effort was put forth to eliminate non-donor region direct genetic effects, other factors such as maternal genotype (maternal genotype for each congenic versus control dams differed) and environmental effects could confound our results.",dams,182,186
biomed,BMC Ophthalmol-3-_-149350.nxml,6,"Moreover, no cataract formation was observed in the alphaB knockout lenses.",cataract,821,829
biomed,BMC Dev Biol-6-_-1435744.nxml,1,"In the present study, we identified a novel gene, mr-s, which is predominantly expressed in retinal photoreceptors and the pineal gland.",pineal,123,129
biomed,PLoS Genet-3-4-1857728.nxml,2,"Normally cells accumulate H3-2meK9 and H3-3meK9 marks and HP1β protein on the sex chromatin as they progress to diplonema, but we observed mutant diplotene cells lacking these features.",protein,226,233
biomed,BMC Genomics-7-_-1482699.nxml,3,We took several precautions to reduce the probability of this occurrence.,probability,315,326
biomed,Arthritis Res Ther-8-2-1526604.nxml,1,CIA = collagen-induced arthritis; CII = collagen type II; LOD = logarithm of the odds; MHC = major histocompatibility complex; PCR = polymerase chain reaction; QTL = quantitative trait locus; RA = rheumatoid arthritis.,CIA,0,3
biomed,PLoS Med-2-12-1322285.nxml,7,"In fact, levels of PBS-soluble Aβ40 and Aβ42 in the 6 mo + 3 mo and 6 mo + 6 mo treated cohorts were most similar to that of the 9 mo untreated cohort, suggesting that age, as opposed to synthetic rate (which would be negligible in the treated animals), may determine the fraction of PBS-soluble Aβ in these animals.",levels,1006,1012
biomed,PLoS Genet-1-2-1193523.nxml,3,"Unpaired images represent prenatal time points and are labeled with the gene symbol of the gene in question (“wt” indicates that the retina is from a wild-type animal) and a designation of the embryonic day from which the retina derives (e.g., e17.5 = embryonic day 17.5).",images,361,367
biomed,BMC Struct Biol-3-_-280685.nxml,6,"Of course, the availability of an experimental crystal structure will make the design of inhibitors easier and we are continuing our efforts to crystallize CLN2 from different sources.",structure,1177,1186
biomed,BMC Neurosci-6-_-1142324.nxml,5,ADAM22 and ADAM23 share highly homologous sequences in their extracellular domains.,sequences,730,739
biomed,BMC Dev Biol-4-_-341451.nxml,4,"Instead, a distinct lung hypoplasia at the saccular stage, characterized by arrested or partially developed distal epithelial tubules, reduced terminal sac space, delayed type I AECs differentiation and delayed vascular development, was consistently observed at late gestational stages in Dhcr7-/- embryos.",stages,678,684
biomed,BMC Genet-6-_-1208879.nxml,1,"DNCL1 is a subunit of two intracellular transport protein complexes, dynein and myosin Va [36].",Va,87,89
biomed,BMC Dev Biol-6-_-1420271.nxml,4,MM and MN carried out ES cell culture.,MN,225,227
biomed,PLoS Biol-2-8-509305.nxml,5,"By comparing this Chromosome 1 congenic strain with matched congenic mice lacking the Apcs gene, we demonstrated that serum amyloid P component deficiency influences the severity of glomerulonephritis, but is not the prime mover in the induction of anti-nuclear autoimmunity, contrary to our own original interpretation of our data (Bickerstaff et al. 1999).",severity,846,854
biomed,BMC Neurosci-7-_-1420314.nxml,1,"The cerebellum is in charge of the smooth coordination of somatic motor activity, regulation of muscle tone, and mechanisms that influence and maintain equilibrium [30].",charge,21,27
biomed,BMC Struct Biol-3-_-280685.nxml,2,"Design of inhibitors specific for CLN2 should incorporate the features that have been proven to be important for the related enzymes, such as the placement of an aldehyde functionality capable of making covalent interactions with the catalytic serine, or the utilization of chloromethyl ketone for the same purpose.",ketone,506,512
biomed,BMC Biotechnol-2-_-116589.nxml,4,However expression of the RFP reporter could not be detected in any organ of adult mice nor in embryos (data not shown).,reporter,587,595
biomed,PLoS Genet-1-6-1342629.nxml,10,"However, it is still possible, that a mild impairment in Sam68−/− mice osteoclast function may manifest itself later in life in overall accumulation of bone and this will require further detailed studies.",impairment,1417,1427
biomed,BMC Biochem-4-_-194730.nxml,3,"Furthermore, annexin A7 associates with lipid rafts [7].",lipid,457,462
biomed,BMC Neurosci-6-_-548520.nxml,3,"Mutations in retinal specific genes, such as Crx, have been associated with LCA [14,15], as well as GUCY2D [18], RPE65 [19], AIPL-1 [20], CRB-1 [21], and RPGRIP-1 [22].",genes,201,206
biomed,BMC Dev Biol-5-_-1208873.nxml,4,"Complete lack of huntingtin results in developmental arrest during gastrulation, while severe reduction of huntingtin levels results in abnormal neurogenesis and perinatal lethality [15].",arrest,514,520
biomed,PLoS Biol-3-4-1074790.nxml,11,"Taken together, these results strongly suggest that PGC-1α is necessary for the terminal stages of mitochondrial maturation necessary to meet the energy demands of the postnatal environment.",environment,1830,1841
biomed,Nucleic Acids Res-33-18-1253828.nxml,2,"The exact molecular function of SEPW1 protein is unknown to date, but a role as antioxidant has been proposed due to its ability to bind glutathione (35).",ability,167,174
biomed,BMC Biotechnol-2-_-116589.nxml,1,"From these observations we conclude that the blue-shifted ECFP, and the red-shifted EYFP variants of wtGFP are both amenable to use in mice.",variants,89,97
biomed,Nucleic Acids Res-34-13-1540739.nxml,4,"The frequency of targeting was 4% (12/300 puromycin-resistant clones, analyzed by Southern blot and long-range PCR, Figure 2).",frequency,258,267
biomed,BMC Neurosci-6-_-1087847.nxml,6,Neurons that are generated prenatally in the proliferative ventricular layer of the neopallial cortex subsequently migrate through the intermediate zone to form the different cortical cell layers in a declining inside-out gradient of cell maturation.,zone,1001,1005
biomed,BMC Dev Biol-4-_-341451.nxml,7,"It has been reported that inhibition of cholesterol biosynthesis by chemical inhibitors of Dhcr7 also led to a disturbance of the Shh signaling with abnormal embryogenesis [27,28], and severe sterol deprivation can indeed inhibit the processing of transfected Shh in cultured mammalian cells [29].",inhibition,875,885
biomed,BMC Genet-6-_-1181811.nxml,4,"It is possible that B6 and D2 mice, which have a similar origin in the early 20th century, inherited different Tas2r haplotypes present in wild mouse populations prior to inbreeding.",inbreeding,577,587
biomed,Nucleic Acids Res-34-13-1540739.nxml,10,"We observed a few fluorescent cells only when the Cre expression plasmid was co-electroporated, suggesting that such cells resulted from RMCE.",Cre,1517,1520
biomed,BMC Ophthalmol-3-_-149350.nxml,7,The lack of cellar organization and uniform cell shape at the equatorial region observed in alphaA/BKO lenses supports this hypothesis.,hypothesis,1179,1189
biomed,PLoS Genet-1-6-1342629.nxml,8,"However, this reduction in bone resorption occurred with normal osteoclast activity, as assessed by in vitro culturing.",bone,1188,1192
biomed,Genome Biol-4-11-329117.nxml,2,"These data provide tentative locations of a large set of promoter regions, allowing computational searches for shared sequence motifs that might be involved in the intriguing transcriptional regulation of olfactory receptors.",motifs,247,253
